month,day,stone_name,color,meaning,source_note
12,21,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,22,シーブルーカルセドニー,,共有・博愛・調和,8740.jp
12,22,イエローダイヤモンド,,富・権力・金運・自信・完全,8740.jp
12,22,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,23,スペサルティン（マンダリン）ガーネット,,秘めた情熱・活力・絆,8740.jp
12,23,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
12,23,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,24,イエローサファイア,,知性・真実・目標達成・行動力,8740.jp
12,24,グリーンダイヤモンド,,再生・回復・恵み・健康,8740.jp
12,24,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,25,エメラルド,,幸運・幸福・愛・健康・希望,8740.jp
12,25,パパラチアサファイア,,信頼関係・パートナーシップ・誠実・慈悲・知恵,8740.jp
12,25,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,26,サファイア,,誠実・徳望・成功・慈愛,8740.jp
12,26,グリーンサファイア,,知恵・平穏・慈愛・誠実・高潔・徳望,8740.jp
12,26,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,27,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
12,27,ブルーダイヤモンド,,永遠の幸せ・知性・絆を深める,8740.jp
12,27,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,28,オニキス,,魔除け・成功・幸福,8740.jp
12,28,サファイア,,誠実・徳望・成功・慈愛,8740.jp
12,28,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,29,アンバー,,長寿・繁栄・包容,8740.jp
12,29,タンザナイト,,高貴・知性・誇り・冷静・希望・神秘,8740.jp
12,29,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,30,白蝶真珠,,健康・長寿・無垢,8740.jp
12,30,パライバトルマリン,,勝利・真実・希望・前進・夢,8740.jp
12,30,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
12,31,ブラックオパール,,自信・幸運・カリスマ,8740.jp
12,31,パープルサファイア,,冷静・安定・余裕・慈悲・賢明,8740.jp
12,31,ARRANGEMENTこのお誕生日石を使った世界でたった一つのジュエリーのオーダーを承ります,,,8740.jp
